Environment Canada
Monthly Values for April - 1974

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ALBERT HEAD","48.400","-123.483","BC","",,NA,"",,"",,"0.0","0",NA,"36.0","0",NA,"","9","","",NA,"","","1010235"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"0.0","0",NA,"46.9","0",NA,"","8","","",NA,"","","1010595"
"BRENTWOOD CLARKE ROAD","48.567","-123.450","BC","",,NA,"",,"",,"0.0","0",NA,"27.0","0",NA,"","8","","",NA,"","","1010961"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"26.8","0",NA,"","8","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"39.2","0","83.0","","12","","",NA,"","","10114F6"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"71.3","0",NA,"","12","","",NA,"","","1011500"
"COBBLE HILL DELOUME ROAD","48.650","-123.567","BC","",,NA,"",,"",,"0.0","0",NA,"40.3","0",NA,"","11","","",NA,"","","1011745"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","8.9","0",NA,"16.1","0","1.1","0","0.0","0",NA,"34.8","0",NA,"","8","","",NA,"273.5","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","8.3","0",NA,"17.8","0","-0.6","0","0.0","0",NA,"45.7","0",NA,"","11","115.8","0",NA,"289.9","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","8.1","0","-0.4","22.2","0","-1.1","0","0.0","0","0.0","116.4","0","82.0","","15","70.9","0","50.0","297.5","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","8.6","0","0.0","18.9","0","-1.1","0","0.0","0","0.0","101.4","0","74.0","","17","","",NA,"282.9","0.0","1012055"
"DUNCAN BCHPA VIT","48.833","-123.717","BC","8.8","0",NA,"19.4","0","-1.7","0","0.0","0",NA,"66.1","0",NA,"","13","","",NA,"275.9","0.0","1012562"
